area_code,available_forecast_rows,elapsed_seconds,expected_forecast_rows,forecast_origin_utc,forecast_rows,mode,note,origin,phase,reason,shared_model,status,timestamp
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-06-26T06:00:00+02:00,test,,,done,2026-06-08T10:51:08Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-06-26T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:08Z
SE3,,1.0,,,36,L2_recursive_lags,,2025-06-26T06:00:00+02:00,test,,,done,2026-06-08T10:51:09Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-07-01T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:10Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-07-01T06:00:00+02:00,test,,,done,2026-06-08T10:51:10Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-07-01T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:10Z
SE3,,0.0,,,36,L2_recursive_lags,,2025-07-01T06:00:00+02:00,test,,,done,2026-06-08T10:51:10Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-07-06T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:11Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-07-06T06:00:00+02:00,test,,,done,2026-06-08T10:51:11Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-07-06T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:11Z
SE3,,0.0,,,36,L2_recursive_lags,,2025-07-06T06:00:00+02:00,test,,,done,2026-06-08T10:51:11Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-07-11T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:12Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-07-11T06:00:00+02:00,test,,,done,2026-06-08T10:51:12Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-07-11T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:12Z
SE3,,1.0,,,36,L2_recursive_lags,,2025-07-11T06:00:00+02:00,test,,,done,2026-06-08T10:51:13Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-07-16T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:14Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-07-16T06:00:00+02:00,test,,,done,2026-06-08T10:51:14Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-07-16T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:14Z
SE3,,0.0,,,36,L2_recursive_lags,,2025-07-16T06:00:00+02:00,test,,,done,2026-06-08T10:51:14Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-07-21T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:15Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-07-21T06:00:00+02:00,test,,,done,2026-06-08T10:51:15Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-07-21T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:15Z
SE3,,1.0,,,36,L2_recursive_lags,,2025-07-21T06:00:00+02:00,test,,,done,2026-06-08T10:51:16Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-07-26T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:17Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-07-26T06:00:00+02:00,test,,,done,2026-06-08T10:51:17Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-07-26T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:17Z
SE3,,0.0,,,36,L2_recursive_lags,,2025-07-26T06:00:00+02:00,test,,,done,2026-06-08T10:51:17Z
SE3,35,,36,2025-07-31T04:00:00Z,,L1_origin_known_fallback,,2025-07-31T06:00:00+02:00,test,incomplete target/weather coverage for strict 36h origin window,,skipped,2026-06-08T10:51:17Z
SE3,35,,36,2025-07-31T04:00:00Z,,L2_recursive_lags,,2025-07-31T06:00:00+02:00,test,incomplete target/weather coverage for strict 36h origin window,,skipped,2026-06-08T10:51:17Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-08-05T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:18Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-08-05T06:00:00+02:00,test,,,done,2026-06-08T10:51:18Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-08-05T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:18Z
SE3,,0.0,,,36,L2_recursive_lags,,2025-08-05T06:00:00+02:00,test,,,done,2026-06-08T10:51:18Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-08-10T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:19Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-08-10T06:00:00+02:00,test,,,done,2026-06-08T10:51:19Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-08-10T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:19Z
SE3,,1.0,,,36,L2_recursive_lags,,2025-08-10T06:00:00+02:00,test,,,done,2026-06-08T10:51:20Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-08-15T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:21Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-08-15T06:00:00+02:00,test,,,done,2026-06-08T10:51:21Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-08-15T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:21Z
SE3,,0.0,,,36,L2_recursive_lags,,2025-08-15T06:00:00+02:00,test,,,done,2026-06-08T10:51:21Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-08-20T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:22Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-08-20T06:00:00+02:00,test,,,done,2026-06-08T10:51:22Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-08-20T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:22Z
SE3,,1.0,,,36,L2_recursive_lags,,2025-08-20T06:00:00+02:00,test,,,done,2026-06-08T10:51:23Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-08-25T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:24Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-08-25T06:00:00+02:00,test,,,done,2026-06-08T10:51:24Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-08-25T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:24Z
SE3,,0.0,,,36,L2_recursive_lags,,2025-08-25T06:00:00+02:00,test,,,done,2026-06-08T10:51:24Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-08-30T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:25Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-08-30T06:00:00+02:00,test,,,done,2026-06-08T10:51:25Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-08-30T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:25Z
SE3,,0.0,,,36,L2_recursive_lags,,2025-08-30T06:00:00+02:00,test,,,done,2026-06-08T10:51:25Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-09-04T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:26Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-09-04T06:00:00+02:00,test,,,done,2026-06-08T10:51:26Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-09-04T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:26Z
SE3,,1.0,,,36,L2_recursive_lags,,2025-09-04T06:00:00+02:00,test,,,done,2026-06-08T10:51:27Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-09-09T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:28Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-09-09T06:00:00+02:00,test,,,done,2026-06-08T10:51:28Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-09-09T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:28Z
SE3,,0.0,,,36,L2_recursive_lags,,2025-09-09T06:00:00+02:00,test,,,done,2026-06-08T10:51:28Z
SE3,,2.0,,,,L1_origin_known_fallback,shared model fit reused,2025-09-14T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:30Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-09-14T06:00:00+02:00,test,,,done,2026-06-08T10:51:30Z
SE3,,2.0,,,,L2_recursive_lags,shared model fit reused,2025-09-14T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:30Z
SE3,,0.0,,,36,L2_recursive_lags,,2025-09-14T06:00:00+02:00,test,,,done,2026-06-08T10:51:30Z
SE3,35,,36,2025-09-19T04:00:00Z,,L1_origin_known_fallback,,2025-09-19T06:00:00+02:00,test,incomplete target/weather coverage for strict 36h origin window,,skipped,2026-06-08T10:51:30Z
SE3,35,,36,2025-09-19T04:00:00Z,,L2_recursive_lags,,2025-09-19T06:00:00+02:00,test,incomplete target/weather coverage for strict 36h origin window,,skipped,2026-06-08T10:51:30Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-09-24T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:31Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-09-24T06:00:00+02:00,test,,,done,2026-06-08T10:51:31Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-09-24T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:31Z
SE3,,0.0,,,36,L2_recursive_lags,,2025-09-24T06:00:00+02:00,test,,,done,2026-06-08T10:51:31Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-09-29T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:32Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-09-29T06:00:00+02:00,test,,,done,2026-06-08T10:51:32Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-09-29T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:32Z
SE3,,0.0,,,36,L2_recursive_lags,,2025-09-29T06:00:00+02:00,test,,,done,2026-06-08T10:51:32Z
SE3,,2.0,,,,L1_origin_known_fallback,shared model fit reused,2025-10-04T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:34Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-10-04T06:00:00+02:00,test,,,done,2026-06-08T10:51:34Z
SE3,,2.0,,,,L2_recursive_lags,shared model fit reused,2025-10-04T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:34Z
SE3,,0.0,,,36,L2_recursive_lags,,2025-10-04T06:00:00+02:00,test,,,done,2026-06-08T10:51:34Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-10-09T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:35Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-10-09T06:00:00+02:00,test,,,done,2026-06-08T10:51:35Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-10-09T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:35Z
SE3,,0.0,,,36,L2_recursive_lags,,2025-10-09T06:00:00+02:00,test,,,done,2026-06-08T10:51:35Z
SE3,,2.0,,,,L1_origin_known_fallback,shared model fit reused,2025-10-14T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:37Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-10-14T06:00:00+02:00,test,,,done,2026-06-08T10:51:37Z
SE3,,2.0,,,,L2_recursive_lags,shared model fit reused,2025-10-14T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:37Z
SE3,,0.0,,,36,L2_recursive_lags,,2025-10-14T06:00:00+02:00,test,,,done,2026-06-08T10:51:37Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-10-19T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:38Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-10-19T06:00:00+02:00,test,,,done,2026-06-08T10:51:38Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-10-19T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:38Z
SE3,,0.0,,,36,L2_recursive_lags,,2025-10-19T06:00:00+02:00,test,,,done,2026-06-08T10:51:38Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-10-24T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:39Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-10-24T06:00:00+02:00,test,,,done,2026-06-08T10:51:39Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-10-24T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:39Z
SE3,,1.0,,,36,L2_recursive_lags,,2025-10-24T06:00:00+02:00,test,,,done,2026-06-08T10:51:40Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-10-29T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:51:41Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-10-29T06:00:00+01:00,test,,,done,2026-06-08T10:51:41Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-10-29T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:51:41Z
SE3,,0.0,,,36,L2_recursive_lags,,2025-10-29T06:00:00+01:00,test,,,done,2026-06-08T10:51:41Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-11-03T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:51:42Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-11-03T06:00:00+01:00,test,,,done,2026-06-08T10:51:42Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-11-03T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:51:42Z
SE3,,0.0,,,36,L2_recursive_lags,,2025-11-03T06:00:00+01:00,test,,,done,2026-06-08T10:51:42Z
SE3,,2.0,,,,L1_origin_known_fallback,shared model fit reused,2025-11-08T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:51:44Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-11-08T06:00:00+01:00,test,,,done,2026-06-08T10:51:44Z
SE3,,2.0,,,,L2_recursive_lags,shared model fit reused,2025-11-08T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:51:44Z
SE3,,0.0,,,36,L2_recursive_lags,,2025-11-08T06:00:00+01:00,test,,,done,2026-06-08T10:51:44Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-11-13T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:51:45Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-11-13T06:00:00+01:00,test,,,done,2026-06-08T10:51:45Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-11-13T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:51:45Z
SE3,,0.0,,,36,L2_recursive_lags,,2025-11-13T06:00:00+01:00,test,,,done,2026-06-08T10:51:45Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-11-18T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:51:46Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-11-18T06:00:00+01:00,test,,,done,2026-06-08T10:51:46Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-11-18T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:51:46Z
SE3,,1.0,,,36,L2_recursive_lags,,2025-11-18T06:00:00+01:00,test,,,done,2026-06-08T10:51:47Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-11-23T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:51:48Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-11-23T06:00:00+01:00,test,,,done,2026-06-08T10:51:48Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-11-23T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:51:48Z
SE3,,0.0,,,36,L2_recursive_lags,,2025-11-23T06:00:00+01:00,test,,,done,2026-06-08T10:51:48Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-11-28T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:51:49Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-11-28T06:00:00+01:00,test,,,done,2026-06-08T10:51:49Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-11-28T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:51:49Z
SE3,,0.0,,,36,L2_recursive_lags,,2025-11-28T06:00:00+01:00,test,,,done,2026-06-08T10:51:49Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-12-03T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:51:51Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-12-03T06:00:00+01:00,test,,,done,2026-06-08T10:51:51Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-12-03T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:51:51Z
SE3,,0.0,,,36,L2_recursive_lags,,2025-12-03T06:00:00+01:00,test,,,done,2026-06-08T10:51:51Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-12-08T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:51:52Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-12-08T06:00:00+01:00,test,,,done,2026-06-08T10:51:52Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-12-08T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:51:52Z
SE3,,0.0,,,36,L2_recursive_lags,,2025-12-08T06:00:00+01:00,test,,,done,2026-06-08T10:51:52Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-12-13T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:51:53Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-12-13T06:00:00+01:00,test,,,done,2026-06-08T10:51:53Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-12-13T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:51:53Z
SE3,,1.0,,,36,L2_recursive_lags,,2025-12-13T06:00:00+01:00,test,,,done,2026-06-08T10:51:54Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-12-18T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:51:55Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-12-18T06:00:00+01:00,test,,,done,2026-06-08T10:51:55Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-12-18T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:51:55Z
SE3,,0.0,,,36,L2_recursive_lags,,2025-12-18T06:00:00+01:00,test,,,done,2026-06-08T10:51:55Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-12-23T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:51:56Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-12-23T06:00:00+01:00,test,,,done,2026-06-08T10:51:56Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-12-23T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:51:56Z
SE3,,0.0,,,36,L2_recursive_lags,,2025-12-23T06:00:00+01:00,test,,,done,2026-06-08T10:51:56Z
SE3,,2.0,,,,L1_origin_known_fallback,shared model fit reused,2025-12-28T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:51:58Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-12-28T06:00:00+01:00,test,,,done,2026-06-08T10:51:58Z
SE3,,2.0,,,,L2_recursive_lags,shared model fit reused,2025-12-28T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:51:58Z
SE3,,0.0,,,36,L2_recursive_lags,,2025-12-28T06:00:00+01:00,test,,,done,2026-06-08T10:51:58Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-01-02T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:51:59Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2026-01-02T06:00:00+01:00,test,,,done,2026-06-08T10:51:59Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-01-02T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:51:59Z
SE3,,0.0,,,36,L2_recursive_lags,,2026-01-02T06:00:00+01:00,test,,,done,2026-06-08T10:51:59Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-01-07T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:00Z
SE3,,1.0,,,36,L1_origin_known_fallback,,2026-01-07T06:00:00+01:00,test,,,done,2026-06-08T10:52:01Z
SE3,,2.0,,,,L2_recursive_lags,shared model fit reused,2026-01-07T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:01Z
SE3,,0.0,,,36,L2_recursive_lags,,2026-01-07T06:00:00+01:00,test,,,done,2026-06-08T10:52:01Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-01-12T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:02Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2026-01-12T06:00:00+01:00,test,,,done,2026-06-08T10:52:02Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-01-12T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:02Z
SE3,,0.0,,,36,L2_recursive_lags,,2026-01-12T06:00:00+01:00,test,,,done,2026-06-08T10:52:02Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-01-17T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:03Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2026-01-17T06:00:00+01:00,test,,,done,2026-06-08T10:52:03Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-01-17T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:03Z
SE3,,1.0,,,36,L2_recursive_lags,,2026-01-17T06:00:00+01:00,test,,,done,2026-06-08T10:52:04Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-01-22T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:05Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2026-01-22T06:00:00+01:00,test,,,done,2026-06-08T10:52:05Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-01-22T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:05Z
SE3,,0.0,,,36,L2_recursive_lags,,2026-01-22T06:00:00+01:00,test,,,done,2026-06-08T10:52:05Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-01-27T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:06Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2026-01-27T06:00:00+01:00,test,,,done,2026-06-08T10:52:06Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-01-27T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:06Z
SE3,,1.0,,,36,L2_recursive_lags,,2026-01-27T06:00:00+01:00,test,,,done,2026-06-08T10:52:07Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-02-01T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:08Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2026-02-01T06:00:00+01:00,test,,,done,2026-06-08T10:52:08Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-02-01T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:08Z
SE3,,0.0,,,36,L2_recursive_lags,,2026-02-01T06:00:00+01:00,test,,,done,2026-06-08T10:52:08Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-02-06T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:09Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2026-02-06T06:00:00+01:00,test,,,done,2026-06-08T10:52:09Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-02-06T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:09Z
SE3,,0.0,,,36,L2_recursive_lags,,2026-02-06T06:00:00+01:00,test,,,done,2026-06-08T10:52:09Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-02-11T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:10Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2026-02-11T06:00:00+01:00,test,,,done,2026-06-08T10:52:10Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-02-11T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:10Z
SE3,,1.0,,,36,L2_recursive_lags,,2026-02-11T06:00:00+01:00,test,,,done,2026-06-08T10:52:11Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-02-16T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:12Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2026-02-16T06:00:00+01:00,test,,,done,2026-06-08T10:52:12Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-02-16T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:12Z
SE3,,0.0,,,36,L2_recursive_lags,,2026-02-16T06:00:00+01:00,test,,,done,2026-06-08T10:52:12Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-02-21T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:13Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2026-02-21T06:00:00+01:00,test,,,done,2026-06-08T10:52:13Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-02-21T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:13Z
SE3,,1.0,,,36,L2_recursive_lags,,2026-02-21T06:00:00+01:00,test,,,done,2026-06-08T10:52:14Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-02-26T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:15Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2026-02-26T06:00:00+01:00,test,,,done,2026-06-08T10:52:15Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-02-26T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:15Z
SE3,,0.0,,,36,L2_recursive_lags,,2026-02-26T06:00:00+01:00,test,,,done,2026-06-08T10:52:15Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-03-03T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:16Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2026-03-03T06:00:00+01:00,test,,,done,2026-06-08T10:52:16Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-03-03T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:52:16Z
