forecast_origin_timestamp_utc,target_timestamp_utc,horizon_h,split,target_consumption_se3_mw,weather_proxy_label,price_feature_protocol,forecast_se3_price_target_hour,pred_HGB_no_price,pred_HGB_with_p0054n_exact_dayahead_advanced_price,pred_ExtraTrees_no_price,pred_ExtraTrees_with_p0054n_exact_dayahead_advanced_price,pred_LightGBM_no_price,pred_LightGBM_with_p0054n_exact_dayahead_advanced_price,pred_XGBoost_no_price,pred_XGBoost_with_p0054n_exact_dayahead_advanced_price
2025-03-03T11:00:00Z,2025-03-04T04:00:00Z,18,train_fit,2348.264019,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.4913023643046903,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T05:00:00Z,19,train_fit,2581.63989375,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7154396137665948,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T06:00:00Z,20,train_fit,2761.1428185,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.8629372830541828,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T07:00:00Z,21,train_fit,2790.6295562500004,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.8620710012682705,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T08:00:00Z,22,train_fit,2754.9645895,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.8439278882393731,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T09:00:00Z,23,train_fit,2722.9762309999996,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7952417608745095,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T10:00:00Z,24,train_fit,2682.47528475,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7497730831948364,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T11:00:00Z,25,train_fit,2662.538036,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7362814201796488,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T12:00:00Z,26,train_fit,2665.8251444999996,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7387604496124114,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T13:00:00Z,27,train_fit,2690.47108925,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7420526138100438,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T14:00:00Z,28,train_fit,2713.235438,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7662987871300171,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T15:00:00Z,29,train_fit,2741.1247235,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.8272908155509855,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T16:00:00Z,30,train_fit,2871.3306447500004,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.9565162490466672,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T17:00:00Z,31,train_fit,2862.08702975,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.9984463957629313,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T18:00:00Z,32,train_fit,2800.149838,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.9592532367837145,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T19:00:00Z,33,train_fit,2724.07249375,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.8501033233953146,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T20:00:00Z,34,train_fit,2608.5534654999997,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7373235242385698,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T21:00:00Z,35,train_fit,2487.88193325,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.6350044130114256,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T22:00:00Z,36,train_fit,2377.642935,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.5967959200306361,,,,,,,,
2025-03-04T11:00:00Z,2025-03-04T11:00:00Z,1,train_fit,2662.538036,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.43878200477230833,,,,,,,,
2025-03-04T11:00:00Z,2025-03-04T12:00:00Z,2,train_fit,2665.8251444999996,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.43851383404706323,,,,,,,,
