forecast_origin_timestamp_utc,target_timestamp_utc,horizon_h,split,target_consumption_se3_mw,target_source_table,target_source_column,weather_proxy_label,price_feature_protocol,forecast_se3_price_target_hour,pred_HGB_no_price,pred_HGB_with_p0054n_exact_dayahead_advanced_price,pred_ExtraTrees_no_price,pred_ExtraTrees_with_p0054n_exact_dayahead_advanced_price,pred_LightGBM_no_price,pred_LightGBM_with_p0054n_exact_dayahead_advanced_price,pred_XGBoost_no_price,pred_XGBoost_with_p0054n_exact_dayahead_advanced_price
2025-03-03T11:00:00Z,2025-03-03T22:00:00Z,12,train_fit,10092.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.4880866705193644,,,,,,,,
2025-03-03T11:00:00Z,2025-03-03T23:00:00Z,13,train_fit,9760.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.3074277331025649,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T00:00:00Z,14,train_fit,9553.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.30895862950701547,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T01:00:00Z,15,train_fit,9435.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.30806184485215393,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T02:00:00Z,16,train_fit,9436.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.30177627272620305,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T03:00:00Z,17,train_fit,9468.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.3485477217761603,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T04:00:00Z,18,train_fit,9756.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.4913023643046903,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T05:00:00Z,19,train_fit,10741.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7154396137665948,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T06:00:00Z,20,train_fit,11660.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.8629372830541828,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T07:00:00Z,21,train_fit,11741.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.8620710012682705,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T08:00:00Z,22,train_fit,11602.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.843927888239373,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T09:00:00Z,23,train_fit,11435.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7952417608745095,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T10:00:00Z,24,train_fit,11144.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7497730831948364,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T11:00:00Z,25,train_fit,11079.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7362814201796488,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T12:00:00Z,26,train_fit,11312.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7387604496124114,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T13:00:00Z,27,train_fit,11365.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.742052613810044,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T14:00:00Z,28,train_fit,11498.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7662987871300171,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T15:00:00Z,29,train_fit,11644.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.8272908155509855,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T16:00:00Z,30,train_fit,12186.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.9565162490466672,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T17:00:00Z,31,train_fit,12092.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.9984463957629311,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T18:00:00Z,32,train_fit,11579.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.9592532367837145,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T19:00:00Z,33,train_fit,11274.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.8501033233953145,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T20:00:00Z,34,train_fit,10789.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7373235242385698,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T21:00:00Z,35,train_fit,10293.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.6350044130114256,,,,,,,,
