forecast_origin_timestamp_utc,input_data_cutoff_utc,target_timestamp_utc,horizon_hours,area_or_target,predicted_price_or_index,prediction_kind
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T20:00:00Z,116,SE3_consumption,1867.330581079926,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T21:00:00Z,117,SE3_consumption,1802.284765352452,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T22:00:00Z,118,SE3_consumption,1731.4752323842333,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T23:00:00Z,119,SE3_consumption,1718.885407248512,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-06T00:00:00Z,120,SE3_consumption,1673.2021119781023,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-06T01:00:00Z,121,SE3_consumption,1637.606874097475,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-06T02:00:00Z,122,SE3_consumption,1608.9027078219285,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-06T03:00:00Z,123,SE3_consumption,1587.074183407582,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-06T04:00:00Z,124,SE3_consumption,1582.4965254427445,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-06T05:00:00Z,125,SE3_consumption,1596.8332719731302,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-06T06:00:00Z,126,SE3_consumption,1617.9463416444335,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-06T07:00:00Z,127,SE3_consumption,1650.5377141548643,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-06T08:00:00Z,128,SE3_consumption,1686.844171856281,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-06T09:00:00Z,129,SE3_consumption,1715.6482927040765,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-06T10:00:00Z,130,SE3_consumption,1743.8611542058452,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-06T11:00:00Z,131,SE3_consumption,1765.4230757689236,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-06T12:00:00Z,132,SE3_consumption,1797.7274366807007,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-06T13:00:00Z,133,SE3_consumption,1823.434515305173,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-06T14:00:00Z,134,SE3_consumption,1833.2027933409797,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-06T15:00:00Z,135,SE3_consumption,1831.5432949787112,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-06T16:00:00Z,136,SE3_consumption,1819.7661648488595,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-06T17:00:00Z,137,SE3_consumption,1808.1696992636869,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-06T18:00:00Z,138,SE3_consumption,1817.6946060610223,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-06T19:00:00Z,139,SE3_consumption,1809.99376844103,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-06T20:00:00Z,140,SE3_consumption,1787.8607161502848,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-06T21:00:00Z,141,SE3_consumption,1752.1778399292018,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-06T22:00:00Z,142,SE3_consumption,1707.1416128124113,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-06T23:00:00Z,143,SE3_consumption,1615.657322375625,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-07T00:00:00Z,144,SE3_consumption,1576.5846507361045,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-07T01:00:00Z,145,SE3_consumption,1566.6282943795893,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-07T02:00:00Z,146,SE3_consumption,1571.9234587812696,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-07T03:00:00Z,147,SE3_consumption,1586.2301311479282,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-07T04:00:00Z,148,SE3_consumption,1607.4658626920811,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-07T05:00:00Z,149,SE3_consumption,1620.741668287884,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-07T06:00:00Z,150,SE3_consumption,1655.1322134316122,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-07T07:00:00Z,151,SE3_consumption,1696.5726857085635,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-07T08:00:00Z,152,SE3_consumption,1731.0503195612207,LABB_consumption_mw_not_price_or_index_weather_proxy
