utc_hour_start,local_hour_start,local_wall_hour,utc_offset,fold,quarter_count,price_mean,price_min,price_max
2025-06-01T23:00Z,2025-06-02T01:00+02:00,2025-06-02 01:00,+02:00,0,4,0.7925,0.7925,0.7925
2025-06-02T00:00Z,2025-06-02T02:00+02:00,2025-06-02 02:00,+02:00,0,4,0.78951218275,0.78951218275,0.78951218275
2025-06-02T01:00Z,2025-06-02T03:00+02:00,2025-06-02 03:00,+02:00,0,4,0.7641157361250001,0.7641157361250001,0.7641157361250001
2025-06-02T02:00Z,2025-06-02T04:00+02:00,2025-06-02 04:00,+02:00,0,4,0.7700913706250001,0.7700913706250001,0.7700913706250001
2025-06-02T03:00Z,2025-06-02T05:00+02:00,2025-06-02 05:00,+02:00,0,4,0.78951218275,0.78951218275,0.78951218275
2025-06-02T04:00Z,2025-06-02T06:00+02:00,2025-06-02 06:00,+02:00,0,4,0.796981725875,0.796981725875,0.796981725875
2025-06-02T05:00Z,2025-06-02T07:00+02:00,2025-06-02 07:00,+02:00,0,4,0.8059451776250001,0.8059451776250001,0.8059451776250001
2025-06-02T06:00Z,2025-06-02T08:00+02:00,2025-06-02 08:00,+02:00,0,4,0.8253659897500001,0.8253659897500001,0.8253659897500001
2025-06-02T07:00Z,2025-06-02T09:00+02:00,2025-06-02 09:00,+02:00,0,4,1.053934009375,1.053934009375,1.053934009375
2025-06-02T08:00Z,2025-06-02T10:00+02:00,2025-06-02 10:00,+02:00,0,4,1.041982740375,1.041982740375,1.041982740375
2025-06-02T09:00Z,2025-06-02T11:00+02:00,2025-06-02 11:00,+02:00,0,4,0.98073248675,0.98073248675,0.98073248675
2025-06-02T10:00Z,2025-06-02T12:00+02:00,2025-06-02 12:00,+02:00,0,4,1.02853756275,1.02853756275,1.02853756275
2025-06-02T11:00Z,2025-06-02T13:00+02:00,2025-06-02 13:00,+02:00,0,4,0.9956715730000001,0.9956715730000001,0.9956715730000001
2025-06-02T12:00Z,2025-06-02T14:00+02:00,2025-06-02 14:00,+02:00,0,4,0.9777446695,0.9777446695,0.9777446695
2025-06-02T13:00Z,2025-06-02T15:00+02:00,2025-06-02 15:00,+02:00,0,4,0.87914670025,0.87914670025,0.87914670025
2025-06-02T14:00Z,2025-06-02T16:00+02:00,2025-06-02 16:00,+02:00,0,4,1.143568526875,1.143568526875,1.143568526875
2025-06-02T15:00Z,2025-06-02T17:00+02:00,2025-06-02 17:00,+02:00,0,4,1.2541177651249997,1.2541177651249997,1.2541177651249997
2025-06-02T16:00Z,2025-06-02T18:00+02:00,2025-06-02 18:00,+02:00,0,4,1.526009134875,1.526009134875,1.526009134875
2025-06-02T17:00Z,2025-06-02T19:00+02:00,2025-06-02 19:00,+02:00,0,4,1.561862941875,1.561862941875,1.561862941875
2025-06-02T18:00Z,2025-06-02T20:00+02:00,2025-06-02 20:00,+02:00,0,4,1.5827776626249999,1.5827776626249999,1.5827776626249999
2025-06-02T19:00Z,2025-06-02T21:00+02:00,2025-06-02 21:00,+02:00,0,4,1.4796979675,1.4796979675,1.4796979675
2025-06-02T20:00Z,2025-06-02T22:00+02:00,2025-06-02 22:00,+02:00,0,4,1.18390405975,1.18390405975,1.18390405975
2025-06-02T21:00Z,2025-06-02T23:00+02:00,2025-06-02 23:00,+02:00,0,4,1.030031471375,1.030031471375,1.030031471375
2025-06-02T22:00Z,2025-06-03T00:00+02:00,2025-06-03 00:00,+02:00,0,4,0.795485642,0.795485642,0.795485642
2025-06-02T23:00Z,2025-06-03T01:00+02:00,2025-06-03 01:00,+02:00,0,4,0.873112334,0.873112334,0.873112334
2025-06-03T00:00Z,2025-06-03T02:00+02:00,2025-06-03 02:00,+02:00,0,4,0.8462415560000001,0.8462415560000001,0.8462415560000001
2025-06-03T01:00Z,2025-06-03T03:00+02:00,2025-06-03 03:00,+02:00,0,4,0.973131341,0.973131341,0.973131341
2025-06-03T02:00Z,2025-06-03T04:00+02:00,2025-06-03 04:00,+02:00,0,4,1.053743675,1.053743675,1.053743675
2025-06-03T03:00Z,2025-06-03T05:00+02:00,2025-06-03 05:00,+02:00,0,4,1.1283847249999999,1.1283847249999999,1.1283847249999999
2025-06-03T04:00Z,2025-06-03T06:00+02:00,2025-06-03 06:00,+02:00,0,4,1.5598099939999999,1.5598099939999999,1.5598099939999999
2025-06-03T05:00Z,2025-06-03T07:00+02:00,2025-06-03 07:00,+02:00,0,4,1.6075802659999998,1.6075802659999998,1.6075802659999998
2025-06-03T06:00Z,2025-06-03T08:00+02:00,2025-06-03 08:00,+02:00,0,4,1.661321822,1.661321822,1.661321822
2025-06-03T07:00Z,2025-06-03T09:00+02:00,2025-06-03 09:00,+02:00,0,4,1.7314844090000001,1.7314844090000001,1.7314844090000001
2025-06-03T08:00Z,2025-06-03T10:00+02:00,2025-06-03 10:00,+02:00,0,4,1.528460753,1.528460753,1.528460753
2025-06-03T09:00Z,2025-06-03T11:00+02:00,2025-06-03 11:00,+02:00,0,4,1.274681183,1.274681183,1.274681183
2025-06-03T10:00Z,2025-06-03T12:00+02:00,2025-06-03 12:00,+02:00,0,4,1.131370367,1.131370367,1.131370367
2025-06-03T11:00Z,2025-06-03T13:00+02:00,2025-06-03 13:00,+02:00,0,4,1.132863188,1.132863188,1.132863188
2025-06-03T12:00Z,2025-06-03T14:00+02:00,2025-06-03 14:00,+02:00,0,4,1.173169355,1.173169355,1.173169355
2025-06-03T13:00Z,2025-06-03T15:00+02:00,2025-06-03 15:00,+02:00,0,4,1.346336591,1.346336591,1.346336591
2025-06-03T14:00Z,2025-06-03T16:00+02:00,2025-06-03 16:00,+02:00,0,4,1.438891493,1.438891493,1.438891493
2025-06-03T15:00Z,2025-06-03T17:00+02:00,2025-06-03 17:00,+02:00,0,4,1.52398229,1.52398229,1.52398229
2025-06-03T16:00Z,2025-06-03T18:00+02:00,2025-06-03 18:00,+02:00,0,4,1.55383871,1.55383871,1.55383871
2025-06-03T17:00Z,2025-06-03T19:00+02:00,2025-06-03 19:00,+02:00,0,4,1.422470462,1.422470462,1.422470462
2025-06-03T18:00Z,2025-06-03T20:00+02:00,2025-06-03 20:00,+02:00,0,4,1.307523245,1.307523245,1.307523245
2025-06-03T19:00Z,2025-06-03T21:00+02:00,2025-06-03 21:00,+02:00,0,4,1.129877546,1.129877546,1.129877546
2025-06-03T20:00Z,2025-06-03T22:00+02:00,2025-06-03 22:00,+02:00,0,4,0.9865667300000001,0.9865667300000001,0.9865667300000001
2025-06-03T21:00Z,2025-06-03T23:00+02:00,2025-06-03 23:00,+02:00,0,4,0.9268538900000001,0.9268538900000001,0.9268538900000001
2025-06-03T22:00Z,2025-06-04T00:00+02:00,2025-06-04 00:00,+02:00,0,4,0.5925949484999999,0.5925949484999999,0.5925949484999999
2025-06-03T23:00Z,2025-06-04T01:00+02:00,2025-06-04 01:00,+02:00,0,4,0.3611259415,0.3611259415,0.3611259415
2025-06-04T00:00Z,2025-06-04T02:00+02:00,2025-06-04 02:00,+02:00,0,4,0.35060462300000006,0.35060462300000006,0.35060462300000006
2025-06-04T01:00Z,2025-06-04T03:00+02:00,2025-06-04 03:00,+02:00,0,4,0.3671381235,0.3671381235,0.3671381235
2025-06-04T02:00Z,2025-06-04T04:00+02:00,2025-06-04 04:00,+02:00,0,4,0.4032112155,0.4032112155,0.4032112155
2025-06-04T03:00Z,2025-06-04T05:00+02:00,2025-06-04 05:00,+02:00,0,4,0.8015182730000001,0.8015182730000001,0.8015182730000001
2025-06-04T04:00Z,2025-06-04T06:00+02:00,2025-06-04 06:00,+02:00,0,4,0.885688821,0.885688821,0.885688821
2025-06-04T05:00Z,2025-06-04T07:00+02:00,2025-06-04 07:00,+02:00,0,4,1.192310103,1.192310103,1.192310103
2025-06-04T06:00Z,2025-06-04T08:00+02:00,2025-06-04 08:00,+02:00,0,4,1.204334467,1.204334467,1.204334467
2025-06-04T07:00Z,2025-06-04T09:00+02:00,2025-06-04 09:00,+02:00,0,4,1.1772796479999998,1.1772796479999998,1.1772796479999998
2025-06-04T08:00Z,2025-06-04T10:00+02:00,2025-06-04 10:00,+02:00,0,4,1.029981189,1.029981189,1.029981189
2025-06-04T09:00Z,2025-06-04T11:00+02:00,2025-06-04 11:00,+02:00,0,4,1.0284781435,1.0284781435,1.0284781435
2025-06-04T10:00Z,2025-06-04T12:00+02:00,2025-06-04 12:00,+02:00,0,4,0.8901979575000001,0.8901979575000001,0.8901979575000001
2025-06-04T11:00Z,2025-06-04T13:00+02:00,2025-06-04 13:00,+02:00,0,4,0.7940030455,0.7940030455,0.7940030455
2025-06-04T12:00Z,2025-06-04T14:00+02:00,2025-06-04 14:00,+02:00,0,4,0.7940030455,0.7940030455,0.7940030455
2025-06-04T13:00Z,2025-06-04T15:00+02:00,2025-06-04 15:00,+02:00,0,4,0.7925,0.7925,0.7925
2025-06-04T14:00Z,2025-06-04T16:00+02:00,2025-06-04 16:00,+02:00,0,4,0.7970091365,0.7970091365,0.7970091365
2025-06-04T15:00Z,2025-06-04T17:00+02:00,2025-06-04 17:00,+02:00,0,4,0.789493909,0.789493909,0.789493909
2025-06-04T16:00Z,2025-06-04T18:00+02:00,2025-06-04 18:00,+02:00,0,4,0.7909969545,0.7909969545,0.7909969545
2025-06-04T17:00Z,2025-06-04T19:00+02:00,2025-06-04 19:00,+02:00,0,4,0.804524364,0.804524364,0.804524364
2025-06-04T18:00Z,2025-06-04T20:00+02:00,2025-06-04 20:00,+02:00,0,4,0.8000152275000001,0.8000152275000001,0.8000152275000001
2025-06-04T19:00Z,2025-06-04T21:00+02:00,2025-06-04 21:00,+02:00,0,4,0.7864878180000001,0.7864878180000001,0.7864878180000001
2025-06-04T20:00Z,2025-06-04T22:00+02:00,2025-06-04 22:00,+02:00,0,4,0.7879908635,0.7879908635,0.7879908635
2025-06-04T21:00Z,2025-06-04T23:00+02:00,2025-06-04 23:00,+02:00,0,4,0.6587289505,0.6587289505,0.6587289505
2025-06-04T22:00Z,2025-06-05T00:00+02:00,2025-06-05 00:00,+02:00,0,4,0.59842088675,0.59842088675,0.59842088675
2025-06-04T23:00Z,2025-06-05T01:00+02:00,2025-06-05 01:00,+02:00,0,4,0.5969163975,0.5969163975,0.5969163975
2025-06-05T00:00Z,2025-06-05T02:00+02:00,2025-06-05 02:00,+02:00,0,4,0.56532212325,0.56532212325,0.56532212325
2025-06-05T01:00Z,2025-06-05T03:00+02:00,2025-06-05 03:00,+02:00,0,4,0.58036701575,0.58036701575,0.58036701575
2025-06-05T02:00Z,2025-06-05T04:00+02:00,2025-06-05 04:00,+02:00,0,4,0.56532212325,0.56532212325,0.56532212325
2025-06-05T03:00Z,2025-06-05T05:00+02:00,2025-06-05 05:00,+02:00,0,4,0.81205836025,0.81205836025,0.81205836025
2025-06-05T04:00Z,2025-06-05T06:00+02:00,2025-06-05 06:00,+02:00,0,4,0.99560604875,0.99560604875,0.99560604875
2025-06-05T05:00Z,2025-06-05T07:00+02:00,2025-06-05 07:00,+02:00,0,4,1.02569583375,1.02569583375,1.02569583375
2025-06-05T06:00Z,2025-06-05T08:00+02:00,2025-06-05 08:00,+02:00,0,4,1.11897416725,1.11897416725,1.11897416725
2025-06-05T07:00Z,2025-06-05T09:00+02:00,2025-06-05 09:00,+02:00,0,4,1.14304599525,1.14304599525,1.14304599525
2025-06-05T08:00Z,2025-06-05T10:00+02:00,2025-06-05 10:00,+02:00,0,4,0.93542647875,0.93542647875,0.93542647875
2025-06-05T09:00Z,2025-06-05T11:00+02:00,2025-06-05 11:00,+02:00,0,4,1.11897416725,1.11897416725,1.11897416725
2025-06-05T10:00Z,2025-06-05T12:00+02:00,2025-06-05 12:00,+02:00,0,4,0.9941015595,0.9941015595,0.9941015595
2025-06-05T11:00Z,2025-06-05T13:00+02:00,2025-06-05 13:00,+02:00,0,4,1.021182366,1.021182366,1.021182366
2025-06-05T12:00Z,2025-06-05T14:00+02:00,2025-06-05 14:00,+02:00,0,4,0.79701346775,0.79701346775,0.79701346775
2025-06-05T13:00Z,2025-06-05T15:00+02:00,2025-06-05 15:00,+02:00,0,4,0.90533669375,0.90533669375,0.90533669375
2025-06-05T14:00Z,2025-06-05T16:00+02:00,2025-06-05 16:00,+02:00,0,4,0.8000224462500001,0.8000224462500001,0.8000224462500001
2025-06-05T15:00Z,2025-06-05T17:00+02:00,2025-06-05 17:00,+02:00,0,4,0.9835701347500001,0.9835701347500001,0.9835701347500001
2025-06-05T16:00Z,2025-06-05T18:00+02:00,2025-06-05 18:00,+02:00,0,4,1.1325145705,1.1325145705,1.1325145705
2025-06-05T17:00Z,2025-06-05T19:00+02:00,2025-06-05 19:00,+02:00,0,4,1.2709275815,1.2709275815,1.2709275815
2025-06-05T18:00Z,2025-06-05T20:00+02:00,2025-06-05 20:00,+02:00,0,4,1.22127943625,1.22127943625,1.22127943625
2025-06-05T19:00Z,2025-06-05T21:00+02:00,2025-06-05 21:00,+02:00,0,4,1.21526147925,1.21526147925,1.21526147925
2025-06-05T20:00Z,2025-06-05T22:00+02:00,2025-06-05 22:00,+02:00,0,4,1.0542811294999999,1.0542811294999999,1.0542811294999999
2025-06-05T21:00Z,2025-06-05T23:00+02:00,2025-06-05 23:00,+02:00,0,4,0.88728282275,0.88728282275,0.88728282275
2025-06-05T22:00Z,2025-06-06T00:00+02:00,2025-06-06 00:00,+02:00,0,4,0.852716915,0.852716915,0.852716915
2025-06-05T23:00Z,2025-06-06T01:00+02:00,2025-06-06 01:00,+02:00,0,4,0.866265720875,0.866265720875,0.866265720875
2025-06-06T00:00Z,2025-06-06T02:00+02:00,2025-06-06 02:00,+02:00,0,4,0.888847064,0.888847064,0.888847064
2025-06-06T01:00Z,2025-06-06T03:00+02:00,2025-06-06 03:00,+02:00,0,4,0.914439252875,0.914439252875,0.914439252875
2025-06-06T02:00Z,2025-06-06T04:00+02:00,2025-06-06 04:00,+02:00,0,4,1.00627004825,1.00627004825,1.00627004825
2025-06-06T03:00Z,2025-06-06T05:00+02:00,2025-06-06 05:00,+02:00,0,4,1.1959533304999999,1.1959533304999999,1.1959533304999999
2025-06-06T04:00Z,2025-06-06T06:00+02:00,2025-06-06 06:00,+02:00,0,4,1.2802570115,1.2802570115,1.2802570115
2025-06-06T05:00Z,2025-06-06T07:00+02:00,2025-06-06 07:00,+02:00,0,4,1.5918795466249998,1.5918795466249998,1.5918795466249998
2025-06-06T06:00Z,2025-06-06T08:00+02:00,2025-06-06 08:00,+02:00,0,4,1.5828470093749998,1.5828470093749998,1.5828470093749998
2025-06-06T07:00Z,2025-06-06T09:00+02:00,2025-06-06 09:00,+02:00,0,4,1.6656452674999997,1.6656452674999997,1.6656452674999997
2025-06-06T08:00Z,2025-06-06T10:00+02:00,2025-06-06 10:00,+02:00,0,4,1.387142035625,1.387142035625,1.387142035625
2025-06-06T09:00Z,2025-06-06T11:00+02:00,2025-06-06 11:00,+02:00,0,4,1.2682136284999999,1.2682136284999999,1.2682136284999999
2025-06-06T10:00Z,2025-06-06T12:00+02:00,2025-06-06 12:00,+02:00,0,4,1.14476895275,1.14476895275,1.14476895275
2025-06-06T11:00Z,2025-06-06T13:00+02:00,2025-06-06 13:00,+02:00,0,4,1.0755195005,1.0755195005,1.0755195005
2025-06-06T12:00Z,2025-06-06T14:00+02:00,2025-06-06 14:00,+02:00,0,4,1.03637850575,1.03637850575,1.03637850575
2025-06-06T13:00Z,2025-06-06T15:00+02:00,2025-06-06 15:00,+02:00,0,4,0.9114284071250001,0.9114284071250001,0.9114284071250001
2025-06-06T14:00Z,2025-06-06T16:00+02:00,2025-06-06 16:00,+02:00,0,4,1.1251984553749999,1.1251984553749999,1.1251984553749999
2025-06-06T15:00Z,2025-06-06T17:00+02:00,2025-06-06 17:00,+02:00,0,4,0.86777114375,0.86777114375,0.86777114375
2025-06-06T16:00Z,2025-06-06T18:00+02:00,2025-06-06 18:00,+02:00,0,4,1.2170292507499998,1.2170292507499998,1.2170292507499998
2025-06-06T17:00Z,2025-06-06T19:00+02:00,2025-06-06 19:00,+02:00,0,4,1.4368209905,1.4368209905,1.4368209905
2025-06-06T18:00Z,2025-06-06T20:00+02:00,2025-06-06 20:00,+02:00,0,4,1.579836163625,1.579836163625,1.579836163625
2025-06-06T19:00Z,2025-06-06T21:00+02:00,2025-06-06 21:00,+02:00,0,4,1.5918795466249998,1.5918795466249998,1.5918795466249998
2025-06-06T20:00Z,2025-06-06T22:00+02:00,2025-06-06 22:00,+02:00,0,4,1.5452114375,1.5452114375,1.5452114375
2025-06-06T21:00Z,2025-06-06T23:00+02:00,2025-06-06 23:00,+02:00,0,4,1.435315567625,1.435315567625,1.435315567625
2025-06-06T22:00Z,2025-06-07T00:00+02:00,2025-06-07 00:00,+02:00,0,4,1.21158361,1.21158361,1.21158361
2025-06-06T23:00Z,2025-06-07T01:00+02:00,2025-06-07 01:00,+02:00,0,4,1.0894765149999999,1.0894765149999999,1.0894765149999999
2025-06-07T00:00Z,2025-06-07T02:00+02:00,2025-06-07 02:00,+02:00,0,4,0.9176220850000001,0.9176220850000001,0.9176220850000001
2025-06-07T01:00Z,2025-06-07T03:00+02:00,2025-06-07 03:00,+02:00,0,4,0.857322285,0.857322285,0.857322285
2025-06-07T02:00Z,2025-06-07T04:00+02:00,2025-06-07 04:00,+02:00,0,4,0.8512923050000001,0.8512923050000001,0.8512923050000001
2025-06-07T03:00Z,2025-06-07T05:00+02:00,2025-06-07 05:00,+02:00,0,4,0.89802465,0.89802465,0.89802465
2025-06-07T04:00Z,2025-06-07T06:00+02:00,2025-06-07 06:00,+02:00,0,4,1.00957928,1.00957928,1.00957928
2025-06-07T05:00Z,2025-06-07T07:00+02:00,2025-06-07 07:00,+02:00,0,4,0.97942938,0.97942938,0.97942938
2025-06-07T06:00Z,2025-06-07T08:00+02:00,2025-06-07 08:00,+02:00,0,4,0.98847435,0.98847435,0.98847435
2025-06-07T07:00Z,2025-06-07T09:00+02:00,2025-06-07 09:00,+02:00,0,4,0.92515956,0.92515956,0.92515956
2025-06-07T08:00Z,2025-06-07T10:00+02:00,2025-06-07 10:00,+02:00,0,4,0.914607095,0.914607095,0.914607095
2025-06-07T09:00Z,2025-06-07T11:00+02:00,2025-06-07 11:00,+02:00,0,4,0.8512923050000001,0.8512923050000001,0.8512923050000001
2025-06-07T10:00Z,2025-06-07T12:00+02:00,2025-06-07 12:00,+02:00,0,4,0.857322285,0.857322285,0.857322285
2025-06-07T11:00Z,2025-06-07T13:00+02:00,2025-06-07 13:00,+02:00,0,4,0.869382245,0.869382245,0.869382245
2025-06-07T12:00Z,2025-06-07T14:00+02:00,2025-06-07 14:00,+02:00,0,4,0.854307295,0.854307295,0.854307295
2025-06-07T13:00Z,2025-06-07T15:00+02:00,2025-06-07 15:00,+02:00,0,4,0.9025471350000001,0.9025471350000001,0.9025471350000001
2025-06-07T14:00Z,2025-06-07T16:00+02:00,2025-06-07 16:00,+02:00,0,4,0.941742005,0.941742005,0.941742005
2025-06-07T15:00Z,2025-06-07T17:00+02:00,2025-06-07 17:00,+02:00,0,4,1.053296635,1.053296635,1.053296635
2025-06-07T16:00Z,2025-06-07T18:00+02:00,2025-06-07 18:00,+02:00,0,4,0.899532145,0.899532145,0.899532145
2025-06-07T17:00Z,2025-06-07T19:00+02:00,2025-06-07 19:00,+02:00,0,4,0.9613394399999999,0.9613394399999999,0.9613394399999999
2025-06-07T18:00Z,2025-06-07T20:00+02:00,2025-06-07 20:00,+02:00,0,4,0.9357120250000001,0.9357120250000001,0.9357120250000001
2025-06-07T19:00Z,2025-06-07T21:00+02:00,2025-06-07 21:00,+02:00,0,4,1.011086775,1.011086775,1.011086775
2025-06-07T20:00Z,2025-06-07T22:00+02:00,2025-06-07 22:00,+02:00,0,4,0.9839518649999999,0.9839518649999999,0.9839518649999999
2025-06-07T21:00Z,2025-06-07T23:00+02:00,2025-06-07 23:00,+02:00,0,4,0.8648597600000001,0.8648597600000001,0.8648597600000001
2025-06-07T22:00Z,2025-06-08T00:00+02:00,2025-06-08 00:00,+02:00,0,4,0.9537860755,0.9537860755,0.9537860755
2025-06-07T23:00Z,2025-06-08T01:00+02:00,2025-06-08 01:00,+02:00,0,4,0.8965069085,0.8965069085,0.8965069085
2025-06-08T00:00Z,2025-06-08T02:00+02:00,2025-06-08 02:00,+02:00,0,4,0.8814334435,0.8814334435,0.8814334435
2025-06-08T01:00Z,2025-06-08T03:00+02:00,2025-06-08 03:00,+02:00,0,4,0.9115803735000001,0.9115803735000001,0.9115803735000001
2025-06-08T02:00Z,2025-06-08T04:00+02:00,2025-06-08 04:00,+02:00,0,4,0.9462493430000001,0.9462493430000001,0.9462493430000001
2025-06-08T03:00Z,2025-06-08T05:00+02:00,2025-06-08 05:00,+02:00,0,4,0.9522787289999999,0.9522787289999999,0.9522787289999999
2025-06-08T04:00Z,2025-06-08T06:00+02:00,2025-06-08 06:00,+02:00,0,4,1.1723513179999998,1.1723513179999998,1.1723513179999998
2025-06-08T05:00Z,2025-06-08T07:00+02:00,2025-06-08 07:00,+02:00,0,4,1.3366520864999998,1.3366520864999998,1.3366520864999998
2025-06-08T06:00Z,2025-06-08T08:00+02:00,2025-06-08 08:00,+02:00,0,4,0.9854403519999999,0.9854403519999999,0.9854403519999999
2025-06-08T07:00Z,2025-06-08T09:00+02:00,2025-06-08 09:00,+02:00,0,4,0.940219957,0.940219957,0.940219957
2025-06-08T08:00Z,2025-06-08T10:00+02:00,2025-06-08 10:00,+02:00,0,4,0.819632237,0.819632237,0.819632237
2025-06-08T09:00Z,2025-06-08T11:00+02:00,2025-06-08 11:00,+02:00,0,4,0.831691009,0.831691009,0.831691009
2025-06-08T10:00Z,2025-06-08T12:00+02:00,2025-06-08 12:00,+02:00,0,4,0.8482718205,0.8482718205,0.8482718205
2025-06-08T11:00Z,2025-06-08T13:00+02:00,2025-06-08 13:00,+02:00,0,4,0.9432346500000001,0.9432346500000001,0.9432346500000001
2025-06-08T12:00Z,2025-06-08T14:00+02:00,2025-06-08 14:00,+02:00,0,4,0.9387126105,0.9387126105,0.9387126105
2025-06-08T13:00Z,2025-06-08T15:00+02:00,2025-06-08 15:00,+02:00,0,4,0.9748889265,0.9748889265,0.9748889265
2025-06-08T14:00Z,2025-06-08T16:00+02:00,2025-06-08 16:00,+02:00,0,4,1.0532709445,1.0532709445,1.0532709445
2025-06-08T15:00Z,2025-06-08T17:00+02:00,2025-06-08 17:00,+02:00,0,4,1.4316149159999998,1.4316149159999998,1.4316149159999998
2025-06-08T16:00Z,2025-06-08T18:00+02:00,2025-06-08 18:00,+02:00,0,4,1.6109891495,1.6109891495,1.6109891495
2025-06-08T17:00Z,2025-06-08T19:00+02:00,2025-06-08 19:00,+02:00,0,4,1.7225327904999999,1.7225327904999999,1.7225327904999999
2025-06-08T18:00Z,2025-06-08T20:00+02:00,2025-06-08 20:00,+02:00,0,4,1.7587091064999998,1.7587091064999998,1.7587091064999998
2025-06-08T19:00Z,2025-06-08T21:00+02:00,2025-06-08 21:00,+02:00,0,4,1.775289918,1.775289918,1.775289918
2025-06-08T20:00Z,2025-06-08T22:00+02:00,2025-06-08 22:00,+02:00,0,4,1.739113602,1.739113602,1.739113602
2025-06-08T21:00Z,2025-06-08T23:00+02:00,2025-06-08 23:00,+02:00,0,4,1.573305487,1.573305487,1.573305487
2025-06-08T22:00Z,2025-06-09T00:00+02:00,2025-06-09 00:00,+02:00,0,4,1.488894083,1.488894083,1.488894083
2025-06-08T23:00Z,2025-06-09T01:00+02:00,2025-06-09 01:00,+02:00,0,4,1.3547402444999999,1.3547402444999999,1.3547402444999999
2025-06-09T00:00Z,2025-06-09T02:00+02:00,2025-06-09 02:00,+02:00,0,4,1.277865573,1.277865573,1.277865573
2025-06-09T01:00Z,2025-06-09T03:00+02:00,2025-06-09 03:00,+02:00,0,4,1.301983117,1.301983117,1.301983117
2025-06-09T02:00Z,2025-06-09T04:00+02:00,2025-06-09 04:00,+02:00,0,4,1.6562095445,1.6562095445,1.6562095445
2025-06-09T03:00Z,2025-06-09T05:00+02:00,2025-06-09 05:00,+02:00,0,4,1.9079364099999998,1.9079364099999998,1.9079364099999998
2025-06-09T04:00Z,2025-06-09T06:00+02:00,2025-06-09 06:00,+02:00,0,4,1.9275319145,1.9275319145,1.9275319145
2025-06-09T05:00Z,2025-06-09T07:00+02:00,2025-06-09 07:00,+02:00,0,4,1.9546641515,1.9546641515,1.9546641515
2025-06-09T06:00Z,2025-06-09T08:00+02:00,2025-06-09 08:00,+02:00,0,4,1.7029372859999998,1.7029372859999998,1.7029372859999998
2025-06-09T07:00Z,2025-06-09T09:00+02:00,2025-06-09 09:00,+02:00,0,4,1.4225708369999999,1.4225708369999999,1.4225708369999999
2025-06-09T08:00Z,2025-06-09T10:00+02:00,2025-06-09 10:00,+02:00,0,4,1.247718643,1.247718643,1.247718643
2025-06-09T09:00Z,2025-06-09T11:00+02:00,2025-06-09 11:00,+02:00,0,4,1.15426316,1.15426316,1.15426316
2025-06-09T10:00Z,2025-06-09T12:00+02:00,2025-06-09 12:00,+02:00,0,4,0.9251464920000001,0.9251464920000001,0.9251464920000001
2025-06-09T11:00Z,2025-06-09T13:00+02:00,2025-06-09 13:00,+02:00,0,4,0.70205921,0.70205921,0.70205921
2025-06-09T12:00Z,2025-06-09T14:00+02:00,2025-06-09 14:00,+02:00,0,4,0.7849632675,0.7849632675,0.7849632675
2025-06-09T13:00Z,2025-06-09T15:00+02:00,2025-06-09 15:00,+02:00,0,4,1.0683444094999999,1.0683444094999999,1.0683444094999999
2025-06-09T14:00Z,2025-06-09T16:00+02:00,2025-06-09 16:00,+02:00,0,4,1.2823876125,1.2823876125,1.2823876125
2025-06-09T15:00Z,2025-06-09T17:00+02:00,2025-06-09 17:00,+02:00,0,4,1.5295924385,1.5295924385,1.5295924385
2025-06-09T16:00Z,2025-06-09T18:00+02:00,2025-06-09 18:00,+02:00,0,4,1.7481576809999997,1.7481576809999997,1.7481576809999997
2025-06-09T17:00Z,2025-06-09T19:00+02:00,2025-06-09 19:00,+02:00,0,4,1.751172374,1.751172374,1.751172374
2025-06-09T18:00Z,2025-06-09T20:00+02:00,2025-06-09 20:00,+02:00,0,4,1.6094818029999998,1.6094818029999998,1.6094818029999998
2025-06-09T19:00Z,2025-06-09T21:00+02:00,2025-06-09 21:00,+02:00,0,4,1.5567246755,1.5567246755,1.5567246755
2025-06-09T20:00Z,2025-06-09T22:00+02:00,2025-06-09 22:00,+02:00,0,4,1.3155492355,1.3155492355,1.3155492355
2025-06-09T21:00Z,2025-06-09T23:00+02:00,2025-06-09 23:00,+02:00,0,4,1.1557705065,1.1557705065,1.1557705065
2025-06-09T22:00Z,2025-06-10T00:00+02:00,2025-06-10 00:00,+02:00,0,4,1.148233774,1.148233774,1.148233774
2025-06-09T23:00Z,2025-06-10T01:00+02:00,2025-06-10 01:00,+02:00,0,4,0.9990064704999999,0.9990064704999999,0.9990064704999999
2025-06-10T00:00Z,2025-06-10T02:00+02:00,2025-06-10 02:00,+02:00,0,4,1.133160309,1.133160309,1.133160309
2025-06-10T01:00Z,2025-06-10T03:00+02:00,2025-06-10 03:00,+02:00,0,4,1.2175717129999999,1.2175717129999999,1.2175717129999999
2025-06-10T02:00Z,2025-06-10T04:00+02:00,2025-06-10 04:00,+02:00,0,4,1.3773504419999998,1.3773504419999998,1.3773504419999998
2025-06-10T03:00Z,2025-06-10T05:00+02:00,2025-06-10 05:00,+02:00,0,4,1.639628733,1.639628733,1.639628733
2025-06-10T04:00Z,2025-06-10T06:00+02:00,2025-06-10 06:00,+02:00,0,4,1.932053954,1.932053954,1.932053954
2025-06-10T05:00Z,2025-06-10T07:00+02:00,2025-06-10 07:00,+02:00,0,4,2.287787728,2.287787728,2.287787728
